url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/oasis-coupled-closet/,Oasis Coupled Closet,92076,"As you walk through the desert of life, may you always find yourÂ oasisÂ â€” a place where you can find safety and sustenance. Themed around this inspiration, our Oasis Range gives you an escape from life’s rigor and assures of a comfortable experience, each time.","₹11,800",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Oasis-CC_92076.png,
https://hindware.com/product/constellation-s-10-coupled-closet/,Constellation S-100  Coupled Closet,20024,"Beyond the sky lie the heavens. The final frontier, whose mysteries can never be fully unraveled. This vast and infinite space is populated with celestial bodies that are as beautiful as they are timeless. Hindware draws inspiration from these heavenly bodies and crafts an exquisite Constellation range of striking WCs with uncompromised features.","₹11,765",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Constellation_20024.png,
https://hindware.com/product/rene-one-piece-closet/,RENE  One Piece Closet,92088,Great products need more than just looks. This is why the Rene range by Hindware Italian Collection packs in a great deal of thought in precision and functionality.,"₹11,650","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Rene_92088.png,
https://hindware.com/product/enigma-rimless-wall-mounted-closet/,Enigma Rimless Wall Mounted Closet,92531,,"₹11,365","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/04/Enigma-WM_9202492531.png,
https://hindware.com/product/enigma-star-rated-wall-mounted-closet/,Enigma Wall Mounted Closet – Star Rated,92024,"The Enigma WC range by Hindware is inspired by a unique mix of ancient and modern mysteries. It exemplifies the quintessential element of Hindware as a brand that stands for everything that a modern-dweller desires. Minimalistic space, sleek design, brilliant finish and superior performance â€“ ideal blend of urban aesthetics and ancient utility scope.","₹11,365","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/04/Enigma-WM_9202492531.png,
https://hindware.com/product/cleo-s-22-coupled-closet/,Cleo S-220 Coupled Closet,20050,"Regal. One word for this magnificent Cleo Range that spells grandeur all over your bathroom space. Standing tall with its bold design and unsurpassed quality, the Cleo Range is inspired by the striking yet fierce beauty of Queen Cleopatra.","₹11,255",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Cleo_20050.png,
https://hindware.com/product/lara-wall-mounted-closet/,LARA Wall Mounted Closet,20069,"Hindware presents a mesmerizing collection of water closets to transform your everyday spaces into an indulgent affair. The Lara range is inspired by the Russian word “Lara” that symbolizes protection and cheerfulness transcending the mundane. A fine example of exemplary art, this water closet range gives your bathroom space an ethereal touch. The fine curves, lustrous finish and minimalistic design justifies the name of the range â€“ giving you a soothing sight; much like a mother nursing and protecting her baby.","₹11,200","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Lara-WM_20069-20097.png,
https://hindware.com/product/lara-rimless-wall-mounted-closet/,Lara Rimless Wall Mounted Closet,20097,"Hindware presents a mesmerizing collection of water closets to transform your everyday spaces into an indulgent affair. The Lara range is inspired by the Russian word â€œLaraâ€ that symbolizes protection and cheerfulness transcending the mundane. A fine example of exemplary art, this water closet range gives your bathroom space an ethereal touch. The fine curves, lustrous finish and minimalistic design justifies the name of the range â€“ giving you a soothing sight; much like a mother nursing and protecting her baby.","₹11,200","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Lara-WM_20069-20097.png,
https://hindware.com/product/enigma-slim-wall-mounted-closet/,Enigma Slim  Wall Mounted Closet,92502,"State of the art is the idea behind Enigma. Reflecting beauty coupled with many contemporary aspects, this range personifies style in every way.","₹11,020","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Enigma-Slim-WM_92502.png,
https://hindware.com/product/studio-extended-wall-mounted-closet/,Studio Extended Wall Mounted Closet – Star Rated,20058,"Like an artist’s workroom that pumps with creative energy all the time, a studio is a place where one defies the boundaries that has been set by the world. Celebrating the carnal nature of creativity and style, Hindware presents a design that discerns the general laws of bathroom accessories. Experience something extraordinary with Hindware’s STUDIO range.","₹10,800","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Studio-EWM_20058.png,
https://hindware.com/product/dove-wall-mounted-closet/,DOVE  Wall Mounted Closet,20080,Real beauty isnâ€™t skin deep. Doveâ€™s high style is matched by the high performance of every piece.,"₹10,730",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Dove-WM_20080.png,
