url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/enigma-star-rated-ewc-with-concealo-neo-cistern-cute-flush-plate/,Enigma Star Rated EWC With Concealo Neo Cistern & Cute Flush Plate,518887,Combo pack is a concept of products to ensure minimum surface contact for the user. These products are packed with utmost care ensuring rigorous disinfection at all stages of production. Combo pack is available with price benefits to consumers.,"₹16,690",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/518887.jpeg,
https://hindware.com/product/slick-p-ewc-with-sleek-smart-cistern/,Slick-P EWC With Sleek Smart Cistern,519010,Combo pack is a concept of products to ensure minimum surface contact for the user. These products are packed with utmost care ensuring rigorous disinfection at all stages of production. Combo pack is available with price benefits to consumers.,"₹4,210",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/519010.jpeg,
https://hindware.com/product/slick-s-ewc-with-sleek-smart-cistern/,Slick-S EWC With Sleek Smart Cistern,519009,Combo pack is a concept of products to ensure minimum surface contact for the user. These products are packed with utmost care ensuring rigorous disinfection at all stages of production. Combo pack is available with price benefits to consumers.,"₹4,210",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/519009.jpeg,EWC:52 cm x 36 cm x 39 cm  Cistern: 47.6 cm x 15 cm x 30 cm
https://hindware.com/product/ewc-popular-sleek-essence-cistern-sw/,EWC Popular & Sleek Essence Cistern-SW, 518885- P trap,,"₹3,990",['Starwhite'],https://hindware.com/wp-content/uploads/2022/06/Sleek-Essence-Single-Flush.png,
https://hindware.com/product/ewc-popular-sleek-essence-cistern-sw-2/,EWC Popular & Sleek Essence Cistern-SW,518884-S trap,,"₹3,990",['Starwhite'],https://hindware.com/wp-content/uploads/2022/06/Sleek-Essence-Single-Flush.png,
