url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/pillar-cock-in-rose-gold/,PILLAR COCK IN ROSE GOLD,F520001RGD,,"₹4,200",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520001RGD-01.png,
https://hindware.com/product/bath-tub-spout-in-rose-gold-2/,BATH TUB SPOUT IN ROSE GOLD,F410009RGD,,"₹4,200",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410009RGD-01.png,
https://hindware.com/product/bib-cock-with-wall-flange-in-rose-gold-3/,BIB COCK WITH WALL FLANGE IN ROSE GOLD,F360004RGD,,"₹3,990",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360004RGD-01.png,
https://hindware.com/product/pillar-cock-in-rose-gold-3/,PILLAR COCK IN ROSE GOLD,F360001RGD,,"₹3,990",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360001RGD-01.png,
https://hindware.com/product/bath-tub-spout-in-rose-gold/,BATH TUB SPOUT IN ROSE GOLD,F520009RGD,,"₹3,900",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520009RGD-01.png,
https://hindware.com/product/bath-tub-spout-in-rose-gold-3/,BATH TUB SPOUT IN ROSE GOLD,F360009RGD,,"₹3,650",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360009RGD-01.png,
https://hindware.com/product/single-lever-exposed-part-kit-of-hi-flow-divertor-consisting-of-operating-lever-wall-flange-knob-only-in-rose-gold-3/,SINGLE LEVER EXPOSED PART KIT OF HI – FLOW DIVERTOR CONSISTING OF OPERATING LEVER WALL FLANGE & KNOB ONLY IN ROSE GOLD,F360015RGD,,"₹3,390",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360015RGD-01.png,
https://hindware.com/product/angular-stop-cock-with-wall-flange-in-rose-gold-2/,ANGULAR STOP COCK WITH WALL FLANGE IN ROSE GOLD,F410006RGD,,"₹2,900",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410006RGD-01.png,
https://hindware.com/product/angular-stop-cock-with-wall-flange-in-rose-gold/,ANGULAR STOP COCK WITH WALL FLANGE IN ROSE GOLD,F520006RGD,,"₹2,550",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520006RGD-01.png,
https://hindware.com/product/angular-stop-cock-with-wall-flange-in-rose-gold-3/,ANGULAR STOP COCK WITH WALL FLANGE IN ROSE GOLD,F360006RGD,,"₹2,400",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360006RGD-01.png,
https://hindware.com/product/exposed-part-kit-of-concealed-stop-cock-with-fitting-sleeve-operating-lever-adjustable-wall-flange-compatible-with-in-rose-gold-2/,"EXPOSED PART KIT OF CONCEALED STOP COCK WITH FITTING SLEEVE, OPERATING LEVER & ADJUSTABLE WALL FLANGE  COMPATIBLE WITH IN ROSE GOLD",F410007RGD1,,"₹2,150",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410007RGD-01.png,
https://hindware.com/product/exposed-part-kit-of-concealed-stop-cock-with-fitting-sleeve-operating-lever-adjustable-wall-flange-compatible-with-in-rose-gold/,"EXPOSED PART KIT OF CONCEALED STOP COCK WITH FITTING SLEEVE, OPERATING LEVER,& ADJUSTABLE WALL FLANGE  COMPATIBLE WITH IN ROSE GOLD",F520007RGD,,"₹1,850",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520007RGD-01.png,
https://hindware.com/product/exposed-part-kit-of-concealed-stop-cock-with-fitting-sleeve-operating-lever-adjustable-wall-flange-compatible-with-in-rose-gold-3/,"EXPOSED PART KIT OF CONCEALED STOP COCK WITH FITTING SLEEVE, OPERATING LEVER,& ADJUSTABLE WALL FLANGE  COMPATIBLE WITH IN ROSE GOLD",F360007RGD,,"₹1,750",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360007RGD-01.png,
