url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/shower-3-flow-square-hand-shower-with-double-lock/,Shower 3 Flow Square Hand Shower With Double Lock,F160021CP,,"₹2,250",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160021.png,
https://hindware.com/product/single-flow-hand-shower/,Single Flow Hand Shower,F160003CP,,"₹1,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160003.png,
https://hindware.com/product/ultra-thin-sh-150-mm-wt-225-mm-arm-square/,Ultra Thin Sh 150 mm wt 225 mm Arm-Square,F160142CP,,"₹1,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/12/F160142CP.png,
https://hindware.com/product/oh-shower-120-mm-with-200-mm-shower-arm/,OH Shower 120 mm with 200 mm shower arm,F160120CP,,"₹1,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160120-890x812-1.png,
https://hindware.com/product/ultra-thin-sh-150-mm-wt-225-mm-arm-round/,Ultra Thin Sh 150 mm wt 225 mm Arm-Round,F160144CP,,"₹1,900",['Chrome'],https://hindware.com/wp-content/uploads/2021/12/F160144CP.png,
https://hindware.com/product/shower-5-flow-overhead-massage-shower/,Shower 5 Flow Overhead 97 mm Massage Shower,F160008CP,,"₹1,850",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160008-890x812-1.png,
https://hindware.com/product/oh-shower-100-mm-with-150-mm-shower-arm/,OH Shower 100 mm with 150 mm shower arm,F160119CP,,"₹1,850",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160119-890x812-1.png,
https://hindware.com/product/shower-5-flow-overhead-massage-shower-2/,Shower 5 Flow Overhead 86 mm Massage Shower,F160010CP,,"₹1,850",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160010-890x812-1.png,
https://hindware.com/product/5-flow-hand-shower-2/,5 Flow Hand Shower,F160055CP,,"₹1,650",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160055.png,
https://hindware.com/product/shower-3-flow-overhead-massage-shower/,Shower 3 Flow Overhead 80 mm Massage Shower,F160006CP,,"₹1,650",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160006-890x812-1.png,
https://hindware.com/product/5-flow-hand-shower/,5 Flow Hand Shower,F160047CP,,"₹1,650",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160047.png,
https://hindware.com/product/3-flow-overhead-shower-2/,3 Flow Overhead 90 mm Shower,F160051CP,,"₹1,650",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160051-890x812-1.png,
https://hindware.com/product/3-flow-hand-shower-1-5-m-statinless-steel/,3 Flow Hand Shower 1.5 m Statinless Steel,F160046CP,,"₹1,450",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160046.png,
https://hindware.com/product/3-flow-hand-shower/,3 Flow Hand Shower,F160053CP,,"₹1,450",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160053.png,
https://hindware.com/product/3-flow-hand-shower-1-5-m-cp/,3 Flow Hand Shower 1.5 m CP,F160050CP,,"₹1,400",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160050.png,
https://hindware.com/product/ultra-thin-sh-100-mm-wt-225-mm-arm-square/,Ultra Thin Sh 100 mm wt 225 mm Arm-Square,F160143CP,,"₹1,350",['Chrome'],https://hindware.com/wp-content/uploads/2021/12/F160143CP.png,
https://hindware.com/product/ultra-thin-sh-100-mm-wt-225-mm-arm-round/,Ultra Thin Sh 100 mm wt 225 mm Arm-Round,F160145CP,,"₹1,350",['Chrome'],https://hindware.com/wp-content/uploads/2021/12/F160145CP.png,
https://hindware.com/product/shower-single-flow-hand-shower/,Shower Single Flow Hand Shower,F160026CP,,"₹1,100",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160026.png,
https://hindware.com/product/single-flow-o-h-wt-shower-arm-152-mm-brass/,Single Flow O/H WT Shower Arm 152 mm (brass),F160101CP,,"₹1,050",['Chrome'],https://hindware.com/wp-content/uploads/2021/05/F160101.png,
https://hindware.com/product/overhead-shower-with-shower-arm-wall-flange/,Overhead Shower With 63 mm Shower Arm & Wall Flange,F160039,,₹990,['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160039-890x812-1.png,
https://hindware.com/product/single-flow-overhead-shower-rubbit-cleaning-system/,Single Flow Overhead 86 mm Shower (Rubbit Cleaning System),F160004CP,,₹990,['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160004-890x812-1.png,
https://hindware.com/product/overhead-shower-with-shower-arm-and-wall-flange/,Overhead Shower With 63 mm Shower Arm And Wall Flange,F160039CP,,₹990,['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160039-890x812-1.png,
https://hindware.com/product/rain-sh-chrome100-mm-wt-225-mm-arm-square/,Rain Sh Chrome100 MM wt 225 MM Arm-Square,F160147CP,,₹990,['Chrome'],https://hindware.com/wp-content/uploads/2021/12/F160147CP.png,
https://hindware.com/product/rain-sh-100-mm-black-wt-225-mm-arm-square/,Rain Sh 100 MM Black wt 225 MM Arm-Square,F160148CP,,₹990,['Chrome'],https://hindware.com/wp-content/uploads/2021/12/F160148CP.png,
https://hindware.com/product/shower-single-flow-overhead-shower-with-rubbit-cleaning-system/,Shower Single Flow Overhead Shower with Rubbit Cleaning System,F160025CP,,₹790,['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F160025-890x812-1.png,
https://hindware.com/product/rain-sh-grey-white-100mm-square/,Rain Sh Grey White 100MM-Square,F160153CP,,₹555,['Chrome'],https://hindware.com/wp-content/uploads/2022/05/F160153CP.png,
